Player,Age,Pos,Min_24,90s_24,Gls_24,Ast_24,G+A_24,xG_24,npxG_24,xAG_24,PrgC_24,PrgP_24,PrgR_24,Min_25,90s_25,Gls_25,Ast_25,G+A_25,PrgC_25,PrgP_25,PrgR_25,xG_25,xAG_25,Age_current,GA_per90_24,xG_per90_24,xAG_per90_24,GA_per90_25,xG_per90_25,xAG_per90_25,GA_consistency,GA_volatility,xG_consistency,xG_volatility,xAG_consistency,xAG_volatility,GA_trend,xG_trend,xAG_trend,Pos_encoded,Pos_24
Benjamin Stambouli,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,3.9,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Benjamin Šeško,21.0,FW,2380.0,26.4,13.0,5.0,18.0,10.0,8.4,2.1,47.0,46.0,141.0,162.0,1.8,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,23.0,0.6818181818181819,0.3787878787878788,0.07954545454545456,0.0,0.0,0.0,0.34090909090909094,0.6818181818181819,0.1893939393939394,0.3787878787878788,0.03977272727272728,0.07954545454545456,-0.6818181818181819,-0.3787878787878788,-0.07954545454545456,1,FW
Benjamín Domínguez,20.0,FW,1281.0,14.2,3.0,2.0,5.0,2.2,2.2,0.8,50.0,32.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.35211267605633806,0.15492957746478875,0.05633802816901409,0.0,0.0,0.0,0.17605633802816903,0.35211267605633806,0.07746478873239437,0.15492957746478875,0.028169014084507046,0.05633802816901409,-0.35211267605633806,-0.15492957746478875,-0.05633802816901409,1,FW
Benoît Badiashile,23.0,DF,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Berat Djimsiti,31.0,DF,2640.0,29.3,1.0,2.0,3.0,2.7,2.7,1.3,32.0,109.0,42.0,180.0,2.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,33.0,0.10238907849829351,0.09215017064846416,0.04436860068259386,0.0,0.0,0.0,0.051194539249146756,0.10238907849829351,0.04607508532423208,0.09215017064846416,0.02218430034129693,0.04436860068259386,-0.10238907849829351,-0.09215017064846416,-0.04436860068259386,0,DF
Beres Owusu,20.0,DF,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Berke Özer,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,26.0,0.0,0.0,0.0,0.25,0.0,0.2,0.125,0.25,0.0,0.0,0.1,0.2,0.25,0.0,0.2,3,MF
Bernard Nguene,17.0,FW,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,FW
Bernardo,29.0,DF,1782.0,19.8,0.0,0.0,0.0,0.7,0.7,0.7,14.0,100.0,14.0,265.0,2.9,0.0,0.0,0.0,6.0,23.0,4.0,0.0,0.0,31.0,0.0,0.03535353535353535,0.03535353535353535,0.0,0.0,0.0,0.0,0.0,0.017676767676767676,0.03535353535353535,0.017676767676767676,0.03535353535353535,0.0,-0.03535353535353535,-0.03535353535353535,0,DF
Bernardo Silva,29.0,MF,2670.0,29.7,4.0,4.0,8.0,3.9,3.9,5.1,101.0,134.0,200.0,260.0,2.9,0.0,1.0,1.0,7.0,10.0,18.0,0.0,0.8,31.0,0.26936026936026936,0.13131313131313133,0.1717171717171717,0.3448275862068966,0.0,0.27586206896551724,0.30709392778358297,0.07546731684662722,0.06565656565656566,0.13131313131313133,0.22378962034134448,0.10414489724834552,0.07546731684662722,-0.13131313131313133,0.10414489724834552,3,MF
Bernd Leno,32.0,GK,3420.0,38.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.02631578947368421,0.0,0.002631578947368421,0.0,0.0,0.0,0.013157894736842105,0.02631578947368421,0.0,0.0,0.0013157894736842105,0.002631578947368421,-0.02631578947368421,0.0,-0.002631578947368421,2,GK
Bertuğ Yıldırım,22.0,FW,1083.0,12.0,1.0,0.0,1.0,2.5,2.5,1.2,8.0,14.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,24.0,0.08333333333333333,0.20833333333333334,0.09999999999999999,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.10416666666666667,0.20833333333333334,0.049999999999999996,0.09999999999999999,-0.08333333333333333,-0.20833333333333334,-0.09999999999999999,1,FW
Beto,26.0,FW,1534.0,17.0,8.0,0.0,8.0,8.2,8.2,1.2,15.0,16.0,77.0,266.0,3.0,1.0,0.0,1.0,1.0,2.0,13.0,0.85,0.0,28.0,0.47058823529411764,0.48235294117647054,0.07058823529411765,0.3333333333333333,0.2833333333333333,0.0,0.4019607843137255,0.13725490196078433,0.38284313725490193,0.19901960784313721,0.03529411764705882,0.07058823529411765,-0.13725490196078433,-0.19901960784313721,-0.07058823529411765,1,FW
Beñat Prados,23.0,MF,1715.0,19.1,1.0,0.0,1.0,1.0,1.0,1.1,20.0,78.0,32.0,85.0,0.9,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,25.0,0.05235602094240837,0.05235602094240837,0.05759162303664921,0.0,0.0,0.0,0.026178010471204185,0.05235602094240837,0.026178010471204185,0.05235602094240837,0.028795811518324606,0.05759162303664921,-0.05235602094240837,-0.05235602094240837,-0.05759162303664921,3,MF
Beñat Turrientes,22.0,MF,942.0,10.5,0.0,0.0,0.0,0.6,0.6,0.2,18.0,42.0,28.0,147.0,1.6,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,24.0,0.0,0.05714285714285714,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.009523809523809525,0.01904761904761905,0.0,-0.05714285714285714,-0.01904761904761905,3,MF
Bilal Brahimi,24.0,MF,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Bilal El Khannouss,20.0,MF,2182.0,24.2,2.0,3.0,5.0,1.3,1.3,4.6,73.0,128.0,89.0,90.0,1.0,0.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,22.0,0.2066115702479339,0.05371900826446281,0.19008264462809915,0.0,0.0,0.0,0.10330578512396695,0.2066115702479339,0.026859504132231406,0.05371900826446281,0.09504132231404958,0.19008264462809915,-0.2066115702479339,-0.05371900826446281,-0.19008264462809915,3,MF
Bilal Nadir,20.0,MF,383.0,4.3,1.0,0.0,1.0,0.6,0.6,0.4,18.0,18.0,25.0,151.0,1.7,0.0,2.0,2.0,6.0,4.0,17.0,0.0,1.6,22.0,0.23255813953488372,0.13953488372093023,0.0930232558139535,1.1764705882352942,0.0,0.9411764705882354,0.7045143638850889,0.9439124487004105,0.06976744186046512,0.13953488372093023,0.5170998632010945,0.8481532147742818,0.9439124487004105,-0.13953488372093023,0.8481532147742818,3,MF
Billy Gilmour,23.0,MF,98.0,1.1,0.0,0.0,0.0,0.1,0.1,0.0,2.0,11.0,2.0,10.0,0.1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.0,0.0,0.0,-0.09090909090909091,0.0,3,MF
Bingourou Kamara,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Birama Touré,32.0,MF,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.030303030303030307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515154,0.030303030303030307,0.0,0.0,-0.030303030303030307,3,MF
Bjarki Bjarkason,24.0,DF,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.1,6.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.05555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,0.05555555555555556,0.0,0.0,-0.05555555555555556,0,DF
Bob Murphy Omoregbe,20.0,MF,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Bobby De Cordova-Reid,31.0,FW,744.0,8.3,1.0,2.0,3.0,0.8,0.8,1.2,14.0,15.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.36144578313253006,0.09638554216867469,0.14457831325301204,0.0,0.0,0.0,0.18072289156626503,0.36144578313253006,0.048192771084337345,0.09638554216867469,0.07228915662650602,0.14457831325301204,-0.36144578313253006,-0.09638554216867469,-0.14457831325301204,1,FW
Bojan Miovski,25.0,FW,869.0,9.7,2.0,1.0,3.0,2.7,2.7,0.2,4.0,4.0,33.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.30927835051546393,0.2783505154639176,0.02061855670103093,0.0,0.0,0.0,0.15463917525773196,0.30927835051546393,0.1391752577319588,0.2783505154639176,0.010309278350515465,0.02061855670103093,-0.30927835051546393,-0.2783505154639176,-0.02061855670103093,1,FW
Borja Iglesias,31.0,FW,1952.0,21.7,11.0,3.0,14.0,9.3,9.3,3.2,22.0,28.0,108.0,170.0,1.9,2.0,0.0,2.0,5.0,5.0,12.0,1.7,0.0,33.0,0.6451612903225806,0.4285714285714286,0.14746543778801843,1.0526315789473684,0.8947368421052632,0.0,0.8488964346349746,0.40747028862478774,0.6616541353383458,0.46616541353383456,0.07373271889400922,0.14746543778801843,0.40747028862478774,0.46616541353383456,-0.14746543778801843,1,FW
Borja Mayoral,27.0,FW,1114.0,12.4,5.0,1.0,6.0,3.4,2.6,0.9,10.0,13.0,43.0,99.0,1.1,1.0,0.0,1.0,0.0,2.0,2.0,0.85,0.0,29.0,0.48387096774193544,0.27419354838709675,0.07258064516129033,0.9090909090909091,0.7727272727272726,0.0,0.6964809384164222,0.4252199413489736,0.5234604105571847,0.49853372434017584,0.036290322580645164,0.07258064516129033,0.4252199413489736,0.49853372434017584,-0.07258064516129033,1,FW
Borja Sánchez Laborde,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Borna Barišić,31.0,DF,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Borna Sosa,26.0,DF,1181.0,13.1,0.0,0.0,0.0,0.3,0.3,0.7,13.0,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.022900763358778626,0.05343511450381679,0.0,0.0,0.0,0.0,0.0,0.011450381679389313,0.022900763358778626,0.026717557251908396,0.05343511450381679,0.0,-0.022900763358778626,-0.05343511450381679,0,DF
Botond Balogh,22.0,DF,2053.0,22.8,0.0,1.0,1.0,0.4,0.4,0.1,7.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.043859649122807015,0.017543859649122806,0.0043859649122807015,0.0,0.0,0.0,0.021929824561403508,0.043859649122807015,0.008771929824561403,0.017543859649122806,0.0021929824561403508,0.0043859649122807015,-0.043859649122807015,-0.017543859649122806,-0.0043859649122807015,0,DF
Boubacar Kamara,24.0,MF,1726.0,19.2,1.0,0.0,1.0,0.8,0.8,0.9,19.0,85.0,7.0,105.0,1.2,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,26.0,0.052083333333333336,0.04166666666666667,0.046875,0.0,0.0,0.0,0.026041666666666668,0.052083333333333336,0.020833333333333336,0.04166666666666667,0.0234375,0.046875,-0.052083333333333336,-0.04166666666666667,-0.046875,3,MF
Boubacar Traoré,22.0,MF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,3.9,1.0,0.0,1.0,2.0,8.0,2.0,0.85,0.0,24.0,0.0,0.0,0.0,0.25641025641025644,0.21794871794871795,0.0,0.12820512820512822,0.25641025641025644,0.10897435897435898,0.21794871794871795,0.0,0.0,0.25641025641025644,0.21794871794871795,0.0,3,MF
Boubakar Kouyaté,27.0,DF,756.0,8.4,0.0,0.0,0.0,0.5,0.5,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.05952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.02976190476190476,0.05952380952380952,0.0,0.0,0.0,-0.05952380952380952,0.0,0,DF
Boubakary Soumaré,25.0,MF,2171.0,24.1,0.0,0.0,0.0,0.3,0.3,0.4,34.0,105.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.012448132780082987,0.016597510373443983,0.0,0.0,0.0,0.0,0.0,0.006224066390041493,0.012448132780082987,0.008298755186721992,0.016597510373443983,0.0,-0.012448132780082987,-0.016597510373443983,3,MF
Boulaye Dia,27.0,MF,2177.0,24.2,9.0,3.0,12.0,7.1,7.1,4.2,23.0,51.0,114.0,60.0,0.7,1.0,0.0,1.0,0.0,1.0,8.0,0.85,0.0,29.0,0.49586776859504134,0.2933884297520661,0.17355371900826447,1.4285714285714286,1.2142857142857144,0.0,0.9622195985832349,0.9327036599763873,0.7538370720188903,0.9208972845336483,0.08677685950413223,0.17355371900826447,0.9327036599763873,0.9208972845336483,-0.17355371900826447,3,MF
Bradley Barcola,21.0,FW,2181.0,24.2,14.0,10.0,24.0,13.4,13.4,10.1,137.0,96.0,374.0,300.0,3.3,3.0,0.0,3.0,15.0,8.0,54.0,2.55,0.0,23.0,0.9917355371900827,0.5537190082644629,0.41735537190082644,0.9090909090909092,0.7727272727272727,0.0,0.9504132231404959,0.0826446280991735,0.6632231404958677,0.21900826446280985,0.20867768595041322,0.41735537190082644,-0.0826446280991735,0.21900826446280985,-0.41735537190082644,1,FW
Bradley Locko,22.0,DF,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,350.0,3.9,0.0,0.0,0.0,3.0,13.0,13.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,DF
Bradley Paul Burrowes,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.2,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Brahim Díaz,24.0,FW,1385.0,15.4,4.0,2.0,6.0,5.3,5.3,3.3,39.0,74.0,110.0,165.0,1.8,0.0,1.0,1.0,5.0,3.0,11.0,0.0,0.8,26.0,0.38961038961038963,0.34415584415584416,0.21428571428571427,0.5555555555555556,0.0,0.4444444444444445,0.4725829725829726,0.16594516594516595,0.17207792207792208,0.34415584415584416,0.32936507936507936,0.2301587301587302,0.16594516594516595,-0.34415584415584416,0.2301587301587302,1,FW
Brais Méndez,27.0,MF,1531.0,17.0,3.0,2.0,5.0,3.5,3.5,2.0,32.0,91.0,86.0,121.0,1.3,0.0,1.0,1.0,4.0,7.0,10.0,0.0,0.8,29.0,0.29411764705882354,0.20588235294117646,0.11764705882352941,0.7692307692307692,0.0,0.6153846153846154,0.5316742081447964,0.4751131221719456,0.10294117647058823,0.20588235294117646,0.36651583710407243,0.497737556561086,0.4751131221719456,-0.20588235294117646,0.497737556561086,3,MF
Brajan Gruda,20.0,MF,687.0,7.6,1.0,4.0,5.0,1.2,1.2,2.1,22.0,26.0,57.0,68.0,0.8,1.0,0.0,1.0,5.0,2.0,7.0,0.85,0.0,22.0,0.6578947368421053,0.15789473684210525,0.27631578947368424,1.25,1.0625,0.0,0.9539473684210527,0.5921052631578947,0.6101973684210527,0.9046052631578947,0.13815789473684212,0.27631578947368424,0.5921052631578947,0.9046052631578947,-0.27631578947368424,3,MF
Brandon Austin,25.0,GK,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Breel Embolo,27.0,FW,1841.0,20.5,6.0,4.0,10.0,10.8,10.8,5.6,22.0,55.0,140.0,68.0,0.8,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,29.0,0.4878048780487805,0.526829268292683,0.27317073170731704,0.0,0.0,0.0,0.24390243902439024,0.4878048780487805,0.2634146341463415,0.526829268292683,0.13658536585365852,0.27317073170731704,-0.4878048780487805,-0.526829268292683,-0.27317073170731704,1,FW
Brendan Chardonnet,29.0,DF,2416.0,26.8,1.0,0.0,1.0,0.8,0.8,1.2,7.0,51.0,5.0,251.0,2.8,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,31.0,0.03731343283582089,0.029850746268656716,0.04477611940298507,0.0,0.0,0.0,0.018656716417910446,0.03731343283582089,0.014925373134328358,0.029850746268656716,0.022388059701492536,0.04477611940298507,-0.03731343283582089,-0.029850746268656716,-0.04477611940298507,0,DF
Brenden Aaronson,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,1.7,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Brennan Johnson,23.0,FW,2177.0,24.2,11.0,3.0,14.0,10.4,10.4,2.3,60.0,71.0,197.0,220.0,2.4,2.0,0.0,2.0,7.0,5.0,17.0,1.7,0.0,25.0,0.578512396694215,0.4297520661157025,0.09504132231404958,0.8333333333333334,0.7083333333333334,0.0,0.7059228650137741,0.2548209366391184,0.5690426997245179,0.2785812672176309,0.04752066115702479,0.09504132231404958,0.2548209366391184,0.2785812672176309,-0.09504132231404958,1,FW
Brenner,24.0,MF,386.0,4.3,1.0,2.0,3.0,0.6,0.6,0.5,5.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.6976744186046512,0.13953488372093023,0.11627906976744186,0.0,0.0,0.0,0.3488372093023256,0.6976744186046512,0.06976744186046512,0.13953488372093023,0.05813953488372093,0.11627906976744186,-0.6976744186046512,-0.13953488372093023,-0.11627906976744186,3,MF
Brian Brobbey,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Brian Madjo,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,1.5,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Brian Oliván,30.0,DF,1017.0,11.3,0.0,1.0,1.0,0.4,0.4,1.1,21.0,40.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.08849557522123894,0.035398230088495575,0.09734513274336283,0.0,0.0,0.0,0.04424778761061947,0.08849557522123894,0.017699115044247787,0.035398230088495575,0.048672566371681415,0.09734513274336283,-0.08849557522123894,-0.035398230088495575,-0.09734513274336283,0,DF
Brice Samba,30.0,GK,1529.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,GK
Brooke Norton-Cuffy,20.0,DF,719.0,8.0,0.0,0.0,0.0,0.3,0.3,0.2,12.0,18.0,21.0,180.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,22.0,0.0,0.0375,0.025,0.0,0.0,0.0,0.0,0.0,0.01875,0.0375,0.0125,0.025,0.0,-0.0375,-0.025,0,DF
Brugui,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,3.1,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Bruno Fernandes,29.0,MF,3018.0,33.5,8.0,10.0,18.0,9.9,7.6,8.5,77.0,325.0,129.0,360.0,4.0,1.0,0.0,1.0,9.0,40.0,9.0,0.85,0.0,31.0,0.5373134328358209,0.2955223880597015,0.2537313432835821,0.25,0.2125,0.0,0.39365671641791045,0.2873134328358209,0.25401119402985073,0.0830223880597015,0.12686567164179105,0.2537313432835821,-0.2873134328358209,-0.0830223880597015,-0.2537313432835821,3,MF
Bruno Guimarães,26.0,MF,3271.0,36.3,5.0,6.0,11.0,4.3,4.3,6.1,64.0,271.0,96.0,360.0,4.0,1.0,0.0,1.0,3.0,26.0,11.0,0.85,0.0,28.0,0.30303030303030304,0.1184573002754821,0.16804407713498623,0.25,0.2125,0.0,0.2765151515151515,0.05303030303030304,0.16547865013774105,0.0940426997245179,0.08402203856749312,0.16804407713498623,-0.05303030303030304,0.0940426997245179,-0.16804407713498623,3,MF
Bryan Cristante,29.0,MF,2045.0,22.7,4.0,2.0,6.0,2.1,2.1,1.4,25.0,145.0,41.0,244.0,2.7,0.0,0.0,0.0,2.0,19.0,2.0,0.0,0.0,31.0,0.2643171806167401,0.09251101321585904,0.06167400881057269,0.0,0.0,0.0,0.13215859030837004,0.2643171806167401,0.04625550660792952,0.09251101321585904,0.030837004405286344,0.06167400881057269,-0.2643171806167401,-0.09251101321585904,-0.06167400881057269,3,MF
Bryan Gil,23.0,FW,1721.0,19.1,3.0,3.0,6.0,2.3,2.3,2.9,76.0,74.0,210.0,24.0,0.3,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,25.0,0.31413612565445026,0.12041884816753926,0.1518324607329843,0.0,0.0,0.0,0.15706806282722513,0.31413612565445026,0.06020942408376963,0.12041884816753926,0.07591623036649214,0.1518324607329843,-0.31413612565445026,-0.12041884816753926,-0.1518324607329843,1,FW
Bryan Mbeumo,24.0,FW,3414.0,37.9,20.0,7.0,27.0,12.3,7.5,8.3,130.0,141.0,351.0,360.0,4.0,1.0,0.0,1.0,17.0,11.0,40.0,0.85,0.0,26.0,0.712401055408971,0.3245382585751979,0.2189973614775726,0.25,0.2125,0.0,0.4812005277044855,0.46240105540897103,0.26851912928759897,0.11203825857519792,0.1094986807387863,0.2189973614775726,-0.46240105540897103,-0.11203825857519792,-0.2189973614775726,1,FW
Bryan Zaragoza,23.0,FW,1836.0,20.4,1.0,6.0,7.0,2.7,2.7,3.2,105.0,50.0,140.0,146.0,1.6,0.0,0.0,0.0,13.0,4.0,22.0,0.0,0.0,25.0,0.3431372549019608,0.13235294117647062,0.15686274509803924,0.0,0.0,0.0,0.1715686274509804,0.3431372549019608,0.06617647058823531,0.13235294117647062,0.07843137254901962,0.15686274509803924,-0.3431372549019608,-0.13235294117647062,-0.15686274509803924,1,FW
Budu Zivzivadze,30.0,FW,958.0,10.6,2.0,3.0,5.0,1.7,1.7,1.5,11.0,20.0,43.0,124.0,1.4,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,32.0,0.4716981132075472,0.16037735849056603,0.14150943396226415,0.0,0.0,0.0,0.2358490566037736,0.4716981132075472,0.08018867924528301,0.16037735849056603,0.07075471698113207,0.14150943396226415,-0.4716981132075472,-0.16037735849056603,-0.14150943396226415,1,FW
Bukayo Saka,22.0,FW,1729.0,19.2,6.0,10.0,16.0,6.8,6.0,7.6,96.0,70.0,255.0,142.0,1.6,1.0,0.0,1.0,5.0,2.0,15.0,0.85,0.0,24.0,0.8333333333333334,0.3541666666666667,0.3958333333333333,0.625,0.53125,0.0,0.7291666666666667,0.20833333333333337,0.44270833333333337,0.17708333333333331,0.19791666666666666,0.3958333333333333,-0.20833333333333337,0.17708333333333331,-0.3958333333333333,1,FW
CJ Egan-Riley,,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,2.3,0.0,0.0,0.0,2.0,13.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,MF
Caio Henrique Oliveira Silva,27.0,DF,1929.0,21.4,0.0,6.0,6.0,0.2,0.2,5.0,57.0,102.0,142.0,292.0,3.2,0.0,0.0,0.0,5.0,14.0,12.0,0.0,0.0,29.0,0.28037383177570097,0.009345794392523366,0.23364485981308414,0.0,0.0,0.0,0.14018691588785048,0.28037383177570097,0.004672897196261683,0.009345794392523366,0.11682242990654207,0.23364485981308414,-0.28037383177570097,-0.009345794392523366,-0.23364485981308414,0,DF
Caleb Ekuban,30.0,FW,555.0,6.2,1.0,3.0,4.0,2.8,2.8,0.8,7.0,8.0,42.0,13.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.6451612903225806,0.4516129032258064,0.12903225806451613,0.0,0.0,0.0,0.3225806451612903,0.6451612903225806,0.2258064516129032,0.4516129032258064,0.06451612903225806,0.12903225806451613,-0.6451612903225806,-0.4516129032258064,-0.12903225806451613,1,FW
